ID,Name,FullName,URL,Description,Size(KB),IsFork,Created,Updated,Language,Forks,Topics,Mined,Selected,Manual Check,Reproducible/Simulation,Launch + Config (linked),Notes,Complete:,20
R85,zenoh-plugin-ros2dds,eclipse-zenoh/zenoh-plugin-ros2dds,https://github.com/eclipse-zenoh/zenoh-plugin-ros2dds,A Zenoh plug-in for ROS2 with a DDS RMW.,696,FALSE,2023-09-29T12:59:40Z,2024-07-04T21:52:15Z,Rust,24,"['cyclonedds', 'dds', 'edge-computing', 'robotics', 'ros2', 'zenoh']",yes,no,no,,,,,
R86,bno055,flynneva/bno055,https://github.com/flynneva/bno055,ROS2 driver for Bosch BNO055 using UART or I2C,743,FALSE,2019-08-05T00:36:12Z,2024-06-30T11:17:00Z,Python,47,"['bno055', 'i2c', 'imu', 'ros2', 'ros2-driver', 'sensor-msgs', 'uart-communication']",yes,yes,MAYBE,,,,,
R87,epuck_ros2,cyberbotics/epuck_ros2,https://github.com/cyberbotics/epuck_ros2,ROS2 node for the e-puck robot and its simulation model,468,FALSE,2020-02-18T07:17:35Z,2024-06-24T02:53:21Z,C++,19,"['e-puck', 'robot', 'robotics', 'ros', 'ros2', 'simulation', 'webots']",yes,yes,yes,no,yes,,,
R88,rpi-bullseye-ros2,Ar-Ray-code/rpi-bullseye-ros2,https://github.com/Ar-Ray-code/rpi-bullseye-ros2,ROS2-Jazzy for Raspbian-bookworm,762,FALSE,2022-03-03T11:51:22Z,2024-06-21T08:10:21Z,CMake,17,"['bookworm', 'bullseye', 'debian', 'humble', 'iron', 'jazzy', 'raspberry-pi', 'raspbian', 'ros2']",yes,yes,MAYBE,,,,,
R89,livox_ros_driver2,Livox-SDK/livox_ros_driver2,https://github.com/Livox-SDK/livox_ros_driver2,"Livox device driver under Ros(Compatible with ros and ros2), support Lidar HAP and Mid-360.",2370,FALSE,2022-08-01T12:43:06Z,2024-07-04T17:53:36Z,C++,159,"['hap', 'mid-360', 'ros', 'ros2']",yes,yes,MAYBE,,,,,
R90,stella_vslam_ros,stella-cv/stella_vslam_ros,https://github.com/stella-cv/stella_vslam_ros,ROS package for stella_vslam,419,FALSE,2021-02-20T12:40:35Z,2024-06-27T08:29:49Z,C++,74,"['ros', 'ros2', 'visual-slam']",yes,yes,MAYBE,,,,,
R91,ros2_planning_system_examples,PlanSys2/ros2_planning_system_examples,https://github.com/PlanSys2/ros2_planning_system_examples,,428,FALSE,2020-01-25T11:15:50Z,2024-06-08T12:15:53Z,C++,28,[],yes,yes,MAYBE,,,,,
R92,vxworks7-ros2-build,Wind-River/vxworks7-ros2-build,https://github.com/Wind-River/vxworks7-ros2-build,Build system to automate the build of VxWorks 7 and ROS2,41527,FALSE,2019-04-10T16:29:00Z,2024-06-11T13:53:11Z,Makefile,22,"['ros2', 'ros2-vxworks', 'vxworks']",yes,no,no,,,,,
R93,ros2-gbp-github-org,ros2-gbp/ros2-gbp-github-org,https://github.com/ros2-gbp/ros2-gbp-github-org,"ROS 2 Git Built Package (GBP) -- GitHub organization that hosts the release repositories for ROS packages. It also maintains a list of release teams, the list of members per release team.",455,FALSE,2021-08-13T21:59:55Z,2024-06-26T05:20:22Z,HCL,61,[],yes,no,no,,,,,
R94,ros2_tao_pointpillars,NVIDIA-AI-IOT/ros2_tao_pointpillars,https://github.com/NVIDIA-AI-IOT/ros2_tao_pointpillars,ROS2 node for 3D object detection using TAO-PointPillars.,5615,FALSE,2022-08-05T00:50:08Z,2024-06-30T13:46:05Z,C++,20,[],yes,yes,MAYBE,,,,,
R95,ros2_deepstream,NVIDIA-AI-IOT/ros2_deepstream,https://github.com/NVIDIA-AI-IOT/ros2_deepstream,ROS 2 package for NVIDIA DeepStream applications on Jetson Platforms,4403,FALSE,2020-11-11T23:49:02Z,2024-06-27T11:10:51Z,Python,15,"['deep-learning', 'deepstream', 'eloquent', 'jetson', 'real-time', 'robotics', 'ros2']",yes,no,no,,,,,
R96,ROS2-Point-Cloud-Demo,SebastianGrans/ROS2-Point-Cloud-Demo,https://github.com/SebastianGrans/ROS2-Point-Cloud-Demo,Demo package for ROS2 that publishes a point cloud and visualizes it using RViz2,2643,FALSE,2020-06-30T16:55:21Z,2024-07-04T20:48:33Z,Python,25,[],yes,yes,MAYBE,,,,,
R97,Ackerman-Car-ROS2,zhaokexue/Ackerman-Car-ROS2,https://github.com/zhaokexue/Ackerman-Car-ROS2,这是一个完整的包含机械模型、硬件电路、底层驱动、上层应用等的ROS2 兼容差速和阿克曼的开发平台,38751,FALSE,2022-10-22T16:45:38Z,2024-06-27T12:10:24Z,C++,19,[],yes,no,no,,,,,
R98,hunter_ros2,agilexrobotics/hunter_ros2,https://github.com/agilexrobotics/hunter_ros2,hunter_ros2 package,238,FALSE,2022-02-22T07:56:07Z,2024-06-18T22:24:10Z,C++,19,[],yes,yes,MAYBE,,,,,
R99,hyperdog_ros2,NDHANA94/hyperdog_ros2,https://github.com/NDHANA94/hyperdog_ros2,HyperDog is a quadruped robot which is fully based on ROS 2 and Micro-ROS,5083,FALSE,2022-04-16T19:24:09Z,2024-07-01T09:14:57Z,Python,17,"['micro-ros', 'micro-ros-stm32', 'quadruped-robot', 'quadruped-robot-gaits', 'quadruped-simulation', 'ros2']",yes,yes,yes,no,no,,,
R100,ROS2-Self-Driving-Car-AI-using-OpenCV,noshluk2/ROS2-Self-Driving-Car-AI-using-OpenCV,https://github.com/noshluk2/ROS2-Self-Driving-Car-AI-using-OpenCV,ROS2 Self Driving Car using Deeplearning and Object Tracking through openCV,122982,FALSE,2021-06-19T05:25:42Z,2024-06-21T13:12:23Z,Python,43,"['computer-vision', 'deep-learning', 'gazebo', 'object-detection', 'opencv', 'ros2', 'self-driving-car']",yes,yes,MAYBE,,,,,
R101,gcamp_ros2_basic,Road-Balance/gcamp_ros2_basic,https://github.com/Road-Balance/gcamp_ros2_basic,,17142,FALSE,2021-03-18T16:50:14Z,2024-05-23T12:58:28Z,Python,23,[],yes,yes,MAYBE,,,,,
R102,tmr_ros2,TechmanRobotInc/tmr_ros2,https://github.com/TechmanRobotInc/tmr_ros2,TM Robots supporting ROS2 drivers and some extended external applications. (experimental) (not support the new TM S-Series),26860,FALSE,2020-03-27T07:29:15Z,2024-06-05T07:51:05Z,C++,20,[],yes,yes,MAYBE,,,,,
R103,get-started-ros2,youtalk/get-started-ros2,https://github.com/youtalk/get-started-ros2,書籍「ROS2ではじめよう 次世代ロボットプログラミング」オンラインリソース,460,FALSE,2019-06-27T01:52:41Z,2024-07-04T13:40:32Z,C++,15,"['cpp', 'gazebo', 'python', 'robotics', 'roomba', 'ros', 'ros2']",yes,no,no,,,,,
R104,smartmicro_ros2_radars,smartmicro/smartmicro_ros2_radars,https://github.com/smartmicro/smartmicro_ros2_radars,ROS2 support for smartmicro radars.,1568,FALSE,2021-11-16T12:39:43Z,2024-06-25T13:48:42Z,C++,18,[],yes,yes,MAYBE,,,,,
R105,ros2_docker_examples,DominikN/ros2_docker_examples,https://github.com/DominikN/ros2_docker_examples,Running ROS 2 with docker. Different code samples and examples showing how to run Turtle bot example on one or across multiple hosts.,1986,FALSE,2021-06-03T15:17:15Z,2024-06-12T11:19:02Z,Python,15,"['docker', 'ros2', 'ros2-foxy', 'ros2-galactic']",yes,no,no,,,,,
R106,ros2_laser_scan_merger,mich1342/ros2_laser_scan_merger,https://github.com/mich1342/ros2_laser_scan_merger,A ros2 package to merge several laserscan topics by creating a new virtual laserscan topic. Each source laserscan could be configure via the parameter to determine the heading of each source laserscan and the relative position of each source laserscan to the virtual laserscan,193,FALSE,2022-02-22T13:14:49Z,2024-07-05T05:36:28Z,C++,26,"['cpp', 'laserscan', 'lidar', 'merge-laserscans', 'ros', 'ros2', 'ros2-foxy', 'ros2-humble']",yes,yes,MAYBE,,,,,
R107,unitree_ros2,unitreerobotics/unitree_ros2,https://github.com/unitreerobotics/unitree_ros2,,177,FALSE,2023-10-20T13:31:22Z,2024-07-02T06:06:53Z,C++,17,[],yes,no,no,,,,,
R108,learning_ros2_launch_by_example,chargerKong/learning_ros2_launch_by_example,https://github.com/chargerKong/learning_ros2_launch_by_example,Learning ROS2 launch system,184,FALSE,2021-11-23T09:33:13Z,2024-06-29T16:18:26Z,C++,13,"['documentation', 'example', 'introduction', 'launch', 'ros2', 'turtorials']",yes,yes,MAYBE,,,,,
R109,tesseract_ros2,tesseract-robotics/tesseract_ros2,https://github.com/tesseract-robotics/tesseract_ros2,,86876,FALSE,2019-07-16T21:50:46Z,2024-07-04T09:40:48Z,C++,24,[],yes,yes,MAYBE,,,,,
R110,BT_ros2,Adlink-ROS/BT_ros2,https://github.com/Adlink-ROS/BT_ros2,Behavior Tree that runs on ROS2,358,FALSE,2020-02-19T08:46:54Z,2024-06-12T09:50:37Z,C++,17,[],yes,yes,MAYBE,,,,,
R111,ORB-SLAM3-ROS2-Docker,suchetanrs/ORB-SLAM3-ROS2-Docker,https://github.com/suchetanrs/ORB-SLAM3-ROS2-Docker,This repository contains a full wrapper class for running ORB-SLAM3 on a docker container with ROS2 Humble with Ubuntu 22.04.,6762,FALSE,2024-03-03T13:28:04Z,2024-07-05T03:15:34Z,C++,19,[],yes,yes,MAYBE,,,,,
R112,ros2_torch_trt,NVIDIA-AI-IOT/ros2_torch_trt,https://github.com/NVIDIA-AI-IOT/ros2_torch_trt,ROS 2 packages for PyTorch and TensorRT for real-time classification and object detection on Jetson Platforms,5017,FALSE,2020-11-11T18:57:42Z,2024-06-23T08:39:47Z,Python,14,"['ai-iot', 'classification-model', 'deep-learning', 'jetson', 'object-detection', 'pytorch', 'real-time', 'resnet-18', 'robotics', 'ros2', 'ssd-mobilenet', 'tensorrt']",yes,no,no,,,,,
R113,ros2_trt_pose,NVIDIA-AI-IOT/ros2_trt_pose,https://github.com/NVIDIA-AI-IOT/ros2_trt_pose,"ROS 2 package for ""trt_pose"": real-time human pose estimation on NVIDIA Jetson Platform  ",770,FALSE,2020-11-11T19:25:58Z,2024-06-08T15:57:51Z,Python,16,"['human-pose-estimation', 'jetson', 'robotics', 'ros2', 'tensorrt']",yes,yes,MAYBE,,,,,
R114,fixposition_driver,fixposition/fixposition_driver,https://github.com/fixposition/fixposition_driver,ROS Driver for Fixposition Vision-RTK 2 Visual Inertial GNSS Positioning Sensor,1607,FALSE,2022-06-15T13:52:40Z,2024-05-30T07:40:48Z,C++,34,"['ros', 'ros2']",yes,yes,MAYBE,,,,,
R115,rmw_ecal,eclipse-ecal/rmw_ecal,https://github.com/eclipse-ecal/rmw_ecal,ROS2 middleware based on eCAL,277,FALSE,2020-08-28T11:41:52Z,2024-07-05T14:30:59Z,C++,13,"['ecal', 'middleware', 'rmw', 'ros2']",yes,no,no,,,,,
R116,scout_ros2,westonrobot/scout_ros2,https://github.com/westonrobot/scout_ros2,ROS2 Support Package for Scout Robot,13993,FALSE,2021-09-14T03:06:48Z,2024-05-07T14:11:46Z,C++,34,[],yes,yes,MAYBE,,,,,
R117,serial,ZhaoXiangBox/serial,https://github.com/ZhaoXiangBox/serial,ROS2 foxy serial,301,FALSE,2022-06-24T02:49:54Z,2024-07-05T00:45:40Z,C++,11,[],yes,no,no,,,,,
R118,zed-ros2-examples,stereolabs/zed-ros2-examples,https://github.com/stereolabs/zed-ros2-examples,A collection of examples and tutorials to illustrate how to better use the ZED cameras in the ROS2 framework,5749,FALSE,2020-09-28T07:47:18Z,2024-07-02T18:32:22Z,C++,21,"['examples', 'ros2', 'rviz-plugins', 'tutorials', 'zed']",yes,yes,MAYBE,,,,,
R119,fusion2urdf-ros2,dheena2k2/fusion2urdf-ros2,https://github.com/dheena2k2/fusion2urdf-ros2,A Fusion 360 Script to export URDF for ROS2,2372,FALSE,2022-05-17T17:58:26Z,2024-07-05T04:57:03Z,Python,19,"['fusion360', 'ros2', 'ros2-urdf']",yes,no,no,,,,,
R120,psdk_ros2,umdlife/psdk_ros2,https://github.com/umdlife/psdk_ros2,This repository is a ROS 2 wrapper for the DJI PSDK libraries.,5290,FALSE,2023-02-08T13:38:42Z,2024-07-03T07:28:20Z,C++,13,[],yes,yes,MAYBE,,,,,
R121,isaac_ros_image_pipeline,NVIDIA-ISAAC-ROS/isaac_ros_image_pipeline,https://github.com/NVIDIA-ISAAC-ROS/isaac_ros_image_pipeline,NVIDIA-accelerated ROS2 packages for camera image processing.,1512,FALSE,2021-10-19T00:14:25Z,2024-06-25T09:00:19Z,C++,19,"['cv', 'gpu', 'image-processing', 'jetson', 'nvidia', 'ros', 'ros2', 'ros2-humble', 'stereo-vision']",yes,yes,MAYBE,,,,,
R122,ROS2swarm,ROS2swarm/ROS2swarm,https://github.com/ROS2swarm/ROS2swarm,A ROS 2 package providing an easy-to-extend framework for and library of swarm behaviors.,10086,FALSE,2022-08-16T20:07:11Z,2024-05-18T07:58:58Z,Python,12,"['robotics', 'ros', 'ros2', 'turtlebot3']",yes,no,no,,,,,
R123,ros2-client,jhelovuo/ros2-client,https://github.com/jhelovuo/ros2-client,ROS2 client library based on RustDDS,448,FALSE,2021-12-08T13:49:30Z,2024-06-30T22:35:34Z,Rust,12,"['ros2', 'rust']",yes,no,no,,,,,
R124,scout_ros,agilexrobotics/scout_ros,https://github.com/agilexrobotics/scout_ros,This repository ROS package is suit for scout 2 and scout mini,20590,FALSE,2021-03-01T02:24:04Z,2024-06-26T07:50:54Z,C++,41,"['robotics', 'ros', 'ros2']",yes,yes,MAYBE,,,,,
R125,ros2_town,fishros/ros2_town,https://github.com/fishros/ros2_town,ROS2镇长和他可爱的村民们的生活故事,1500,FALSE,2021-07-28T14:28:52Z,2024-07-01T15:41:03Z,Python,14,"['python', 'ros2']",yes,no,no,,,,,
R126,ros2_tutorial,uos/ros2_tutorial,https://github.com/uos/ros2_tutorial,Tutorials for the KBS robotics labs,632,FALSE,2024-03-11T13:15:06Z,2024-05-20T14:21:05Z,C++,12,[],yes,no,no,,,,,
R127,sample_vehicle_launch,autowarefoundation/sample_vehicle_launch,https://github.com/autowarefoundation/sample_vehicle_launch,,3219,FALSE,2022-02-18T08:50:11Z,2024-07-02T02:42:13Z,CMake,118,"['autoware', 'ros', 'ros2']",yes,yes,MAYBE,,,,,
R128,ros2_benchmark,NVIDIA-ISAAC-ROS/ros2_benchmark,https://github.com/NVIDIA-ISAAC-ROS/ros2_benchmark,Benchmark the performance of your ROS 2 graphs,269,FALSE,2023-03-28T22:02:31Z,2024-07-04T15:20:20Z,Python,10,"['benchmarking', 'performance', 'performance-testing', 'ros2', 'ros2-humble']",yes,no,no,,,,,
R129,yolov5_ros2,fishros/yolov5_ros2,https://github.com/fishros/yolov5_ros2,基于YOLOV5 的ROS2功能包，可以快速完成物体识别与位姿发布。 A ROS2 package based on YOLOV5 that enables fast object recognition and pose publishing.,13801,FALSE,2022-07-28T11:00:28Z,2024-07-03T08:36:24Z,Python,12,"['ros', 'ros2', 'yolo']",yes,yes,MAYBE,,,,,
R130,sick_safetyscanners2,SICKAG/sick_safetyscanners2,https://github.com/SICKAG/sick_safetyscanners2,ROS2 driver for SICK safety laser scanners,1817,FALSE,2021-01-08T11:30:01Z,2024-05-28T05:13:34Z,C++,26,"['driver', 'laserscanner', 'microscan3', 'nanoscan3', 'outdoorscan3', 'ros-api', 'ros-driver', 'rosdistro', 'safety-laser-scanner', 'safety-laserscanner', 'sensor', 'sick-ag', 'sick-safety-scanners', 'sick-safetyscanners']",yes,yes,MAYBE,,,,,
R131,ros2ai,fujitatomoya/ros2ai,https://github.com/fujitatomoya/ros2ai,ros2ai is a next-generation ROS 2 command line interface extension with AI such as OpenAI,576,FALSE,2023-11-12T23:36:41Z,2024-07-01T15:28:49Z,Python,8,[],yes,no,no,,,,,
R132,mqtt_client,ika-rwth-aachen/mqtt_client,https://github.com/ika-rwth-aachen/mqtt_client,ROS / ROS 2 C++ Node for bi-directionally bridging messages between ROS and MQTT,201,FALSE,2022-02-08T10:19:38Z,2024-07-05T15:25:01Z,C++,37,"['mqtt', 'ros', 'ros2']",yes,yes,MAYBE,,,,,
R133,setup-ros,ros-tooling/setup-ros,https://github.com/ros-tooling/setup-ros,Github Action to set up ROS 2 on hosts,24861,FALSE,2019-10-17T20:28:14Z,2024-07-01T14:07:53Z,TypeScript,38,"['ci', 'colcon', 'ros2']",yes,no,no,,,,,
R134,darknet_ros_fp16,Ar-Ray-code/darknet_ros_fp16,https://github.com/Ar-Ray-code/darknet_ros_fp16,"darknet + ROS2 Humble + OpenCV4 + CUDA 11（cuDNN, Jetson Orin）",668,FALSE,2021-05-09T19:07:59Z,2024-06-10T08:28:18Z,Dockerfile,25,"['cuda', 'cudnn', 'darknet', 'object-detection', 'opencv4', 'ros', 'ros2-foxy', 'yolo', 'yolo-tiny', 'yolov3', 'yolov7']",yes,no,no,,,,,
R135,ros_to_ros2_talk_examples,fmrico/ros_to_ros2_talk_examples,https://github.com/fmrico/ros_to_ros2_talk_examples,,41095,FALSE,2020-01-19T08:47:37Z,2024-05-14T07:34:23Z,C++,17,[],yes,yes,MAYBE,,,,,
R136,OpenRobotics,duyongquan/OpenRobotics,https://github.com/duyongquan/OpenRobotics,ROS2 navigaiton tutorials and do quadruped robot,564241,FALSE,2022-11-17T05:54:31Z,2024-06-25T04:22:42Z,C++,12,[],yes,yes,MAYBE,,,,,
R137,kuka_drivers,kroshu/kuka_drivers,https://github.com/kroshu/kuka_drivers,Repository containing ROS2 drivers for multiple KUKA robots,2062,FALSE,2020-02-03T14:04:13Z,2024-07-03T11:07:37Z,C++,20,[],yes,yes,MAYBE,,,,,
R138,turtlebot3_drlnav,tomasvr/turtlebot3_drlnav,https://github.com/tomasvr/turtlebot3_drlnav,A ROS2-based framework for TurtleBot3 DRL autonomous navigation,65093,FALSE,2022-12-15T08:58:56Z,2024-07-03T07:50:21Z,Makefile,18,[],yes,no,no,,,,,
R139,cyglidar_d1,CygLiDAR-ROS/cyglidar_d1,https://github.com/CygLiDAR-ROS/cyglidar_d1,CygLiDAR D1 - ROS(SDK) Package (ROS1 / ROS2),1897,FALSE,2021-01-07T05:29:57Z,2024-07-04T15:11:42Z,C++,25,"['cyglidar', 'd1', 'linux', 'ros', 'ros1', 'ros2', 'window']",yes,yes,MAYBE,,,,,
R140,ros2_learners,noshluk2/ros2_learners,https://github.com/noshluk2/ros2_learners,This repository is for ROS2 future developers . This will support everyone to become a good developer .,10822,FALSE,2023-01-05T15:01:08Z,2024-06-19T10:25:34Z,Python,12,[],yes,yes,MAYBE,,,,,
R141,kiss-icp,PRBonn/kiss-icp,https://github.com/PRBonn/kiss-icp,A LiDAR odometry pipeline that just works,507,FALSE,2022-09-13T13:15:47Z,2024-07-05T07:38:22Z,Python,295,"['3d-mapping', 'icp', 'lidar-slam', 'robotics', 'ros', 'ros2', 'slam']",yes,yes,MAYBE,,,,,
R142,autoware_common,autowarefoundation/autoware_common,https://github.com/autowarefoundation/autoware_common,,870,FALSE,2021-11-19T06:57:09Z,2024-07-01T09:05:55Z,C++,70,"['autoware', 'ros', 'ros2']",yes,no,no,,,,,
R143,BEVFusion-ROS-TensorRT,linClubs/BEVFusion-ROS-TensorRT,https://github.com/linClubs/BEVFusion-ROS-TensorRT,BEVFusion-ROS-TensorRT-CPP real time inference including ros1 & ros2.,69866,FALSE,2023-10-11T15:18:14Z,2024-06-30T18:04:36Z,Python,22,[],yes,yes,MAYBE,,,,,
R144,ros2_examples,ctu-mrs/ros2_examples,https://github.com/ctu-mrs/ros2_examples,"Examples for individual ROS2 functionalities inc. Subscribers, Publishers, Timers, Services, Parameters. ...",152,FALSE,2021-01-13T16:13:56Z,2024-03-25T23:47:36Z,C++,9,"['cpp', 'examples', 'robot-operating-system', 'ros2']",yes,yes,MAYBE,,,,,
R145,ros2_persist_parameter_server,fujitatomoya/ros2_persist_parameter_server,https://github.com/fujitatomoya/ros2_persist_parameter_server,ROS2 parameter server which caches parameter into the storage if necessary and reload it during initialization.,1843,FALSE,2019-11-18T05:22:35Z,2024-06-23T11:33:51Z,HTML,12,[],yes,yes,MAYBE,,,,,
R146,sbg_ros2_driver,SBG-Systems/sbg_ros2_driver,https://github.com/SBG-Systems/sbg_ros2_driver,ROS 2 driver for SBG Systems IMU/AHRS/INS units such as ELLIPSE or QUANTA.,812,FALSE,2020-07-02T12:46:34Z,2024-05-31T03:13:12Z,C++,16,[],yes,yes,MAYBE,,,,,
R147,sick_scan_xd,SICKAG/sick_scan_xd,https://github.com/SICKAG/sick_scan_xd,"Based on the sick_scan drivers for ROS1, sick_scan_xd merges sick_scan, sick_scan2 and sick_scan_base repositories. The driver supports both Linux (native, ROS1, ROS2) and Windows (native and ROS2).",56452,FALSE,2021-10-13T14:05:38Z,2024-07-04T13:35:48Z,C++,81,"['ldmrs', 'lms', 'lrs', 'mrs', 'rms', 'tim']",yes,yes,MAYBE,,,,,
R148,docs.nav2.org,ros-navigation/docs.nav2.org,https://github.com/ros-navigation/docs.nav2.org,https://docs.nav2.org/,199678,FALSE,2020-02-16T07:05:07Z,2024-07-04T15:57:19Z,Batchfile,170,"['documentation', 'navigation', 'navigation2', 'robotics', 'ros2']",yes,no,no,,,,,
R149,kobuki_ros,kobuki-base/kobuki_ros,https://github.com/kobuki-base/kobuki_ros,"ROS2 runtime libraries, nodes and launchers for the Kobuki",8107,FALSE,2020-01-14T05:30:48Z,2024-05-17T06:54:03Z,C++,26,[],yes,yes,MAYBE,,,,,
R150,micro_ros,wuhanstudio/micro_ros,https://github.com/wuhanstudio/micro_ros,MicroROS on RT-Thread (ROS2).,20936,FALSE,2021-06-05T20:16:29Z,2024-03-27T14:09:04Z,C,16,"['micro-ros', 'ros', 'rt-thread']",yes,no,no,,,,,
R151,ros2_kitti_publishers,umtclskn/ros2_kitti_publishers,https://github.com/umtclskn/ros2_kitti_publishers,Sample ROS2 publisher application that transforms and publishes the Kitti dataset into the ROS2 messages.,7275,FALSE,2021-02-01T20:21:14Z,2024-07-01T20:34:41Z,C++,14,[],yes,yes,MAYBE,,,,,
R152,realsense-ros2-docker,2b-t/realsense-ros2-docker,https://github.com/2b-t/realsense-ros2-docker,Dockerfile for Intel Realsense camera in ROS 2,1025,FALSE,2022-06-12T22:47:46Z,2024-06-27T12:17:55Z,Dockerfile,13,"['docker', 'docker-compose', 'dockerfile', 'dockerfile-examples', 'intel-realsense', 'intel-realsense-camera', 'intel-realsense2', 'perception', 'robot-operating-system', 'ros2', 'ros2-humble', 'stereo-camera', 'stereo-vision']",yes,no,no,,,,,
R153,aws-robomaker-robotics-curriculum,aws-robotics/aws-robomaker-robotics-curriculum,https://github.com/aws-robotics/aws-robomaker-robotics-curriculum,Introductory robotics curriculum,566412,FALSE,2020-11-11T00:23:32Z,2024-05-28T05:42:44Z,HTML,32,"['gazebo', 'ros', 'ros2']",yes,no,no,,,,,
R154,roverrobotics_ros2,RoverRobotics-archive/roverrobotics_ros2,https://github.com/RoverRobotics-archive/roverrobotics_ros2,Packages for running an OpenRover robot on ROS2,10600,FALSE,2019-04-05T19:59:10Z,2024-05-06T06:29:24Z,C++,11,[],yes,yes,MAYBE,,,,,
R155,ros2_leg_detector,mowito/ros2_leg_detector,https://github.com/mowito/ros2_leg_detector,leg detection with ros2,22354,FALSE,2020-12-09T20:07:45Z,2024-07-02T23:07:31Z,C++,9,[],yes,no,no,,,,,
R156,rmoss_core,robomaster-oss/rmoss_core,https://github.com/robomaster-oss/rmoss_core,RoboMaster OSS中的基础项目，为RoboMaster提供通用基础功能模块包，如相机模块，弹道运动模块等。,1497,FALSE,2020-07-21T06:37:55Z,2024-06-12T06:23:40Z,C++,14,"['robomaster', 'ros2']",yes,yes,MAYBE,,,,,
R157,navigation2_tutorials,ros-navigation/navigation2_tutorials,https://github.com/ros-navigation/navigation2_tutorials,Tutorial code referenced in https://docs.nav2.org/,196,FALSE,2020-02-14T17:09:12Z,2024-07-03T13:38:51Z,C++,121,"['navigation', 'navigation2', 'robotics', 'ros2', 'tutorials']",yes,yes,MAYBE,,,,,
R158,ranger_ros2,agilexrobotics/ranger_ros2,https://github.com/agilexrobotics/ranger_ros2,ranger_ros2 package,6425,FALSE,2022-02-22T10:08:33Z,2024-07-04T03:47:10Z,C++,9,[],yes,yes,MAYBE,,,,,
R159,orca4,clydemcqueen/orca4,https://github.com/clydemcqueen/orca4,"ROS2 AUV based on the BlueROV2, ArduSub and Navigation2",6903,FALSE,2022-06-17T17:19:28Z,2024-07-05T00:15:38Z,C++,17,[],yes,yes,MAYBE,,,,,
R160,safe_drive,tier4/safe_drive,https://github.com/tier4/safe_drive,safe_drive: Formally Specified Rust Bindings for ROS2,5806,FALSE,2022-05-18T05:14:27Z,2024-07-05T05:29:37Z,Rust,12,[],yes,no,no,,,,,
R161,Lslidar_ROS2_driver,Lslidar/Lslidar_ROS2_driver,https://github.com/Lslidar/Lslidar_ROS2_driver,,366,FALSE,2022-03-30T02:54:34Z,2024-06-13T11:15:42Z,,15,[],yes,no,no,,,,,
R162,ros2_pytorch,klintan/ros2_pytorch,https://github.com/klintan/ros2_pytorch,ROS2 PyTorch template node - running PyTorch C++ models in ROS2,42345,FALSE,2019-04-09T07:28:56Z,2024-06-02T19:45:59Z,C++,6,[],yes,no,no,,,,,
